url,label
http://www.refriautoartiles.com/administrator/manifests/packages/cadastro/cadastromastercardevisa/cadastro.php?BF1YY7CR2A3RIXZYNBPQH9AHFNEO7F2IU3GT9TLA4N2ML2K0CAZUI0BXWQM46OL1Q2UYVF9Y4ALOB6XOFWJY7UW4LI7R7RSWTMVO34N6E9TQERETOXSUSOXE856DWXAQJ6EM03RNBLDPDSI2QBVJZTX8Y3KUZUKJ1Z60,1
http://www.refriautoartiles.com/administrator/manifests/packages/cadastro/cadastromastercardevisa/cadastro.php?E7PHUBEN3XOLWUMXH0Y3J1CYZN37G24U8TC25QP8NETK9FHQPGT0G68GTAM0BQ5JJHKO8AWVOPGW5YNTFG4VMACFKYPVOUE9BZXJATFYIVVNUJH0ZK6MUH3FFRB5LQDWPAGZ4VYMQU0KDQUDAZZ6G2LWTW2EMEBCPRCT,1
http://www.refriautoartiles.com/administrator/manifests/packages/cadastro/cadastromastercardevisa/cadastro.php?HWVXHDR49R4Q92BW3FJFAZSODDFN9MRPINNZ2E4A771F9CBARVP2UHQ9V6V4RNTAAG0BVDM2JMGRYS3PNRRI0HQ5NL9E92OJIYVDBHEV5VN3NPSBGKTQ3KUP635E5TXMSS15AFZEANHYCA0TU4JWNELSHQ8MJ50BX0F8,1
http://www.refriautoartiles.com/administrator/manifests/packages/cadastro/cadastromastercardevisa/cadastro.php?JSARV9AWM8AKRSCKESFWULV82RE2MAU635XXC9UYF5J8XVRBO88JS4RTU6UGGOLITIG6RA47FMECI6N8DVQ6ZHYTNTA4IWMBF4G7EKDT8R7PXUWAPNFO6EIS9TWRPJ35MJB15OUBG12DUXNKL40QISIRLFIBYKFL5RM9,1
http://www.refriautoartiles.com/administrator/manifests/packages/cadastro/cadastromastercardevisa/cadastro.php?QM6WFZJ8CUYQR02D5478FSNIEQASRN7I0CEOBYVOTUEK4GX9J4GZW5HBUS4LF04OMIDXH0LA41V8HSG2WW1T1I6VB9HQILF64S3L3OV7PQD7JU8GQ9ARRFN3O5T8P9CT2FE44AAS2OZKI820FB18RO0GS3NIB1CCFQGJ,1
http://www.refriautoartiles.com/administrator/manifests/packages/cadastro/cadastromastercardevisa/cadastro.php?TJE65WQETO01K9UJJ5F0279LQRIZ6D6YXJ42GUF0JPA4X5MH93RA01VZREZWR5VOOZP5T6ECUOGSS4A273CG38GUMFRDKM30MSEGYSTTHAL0DWBKZN12VHWHWNVGAXQWQ5COX7HEG4NU1ZEZMF1HWXZSKV0UTZRJ5582,1
http://www.refriautoartiles.com/administrator/manifests/packages/cadastro/cadastromastercardevisa/cadastro.php?Y05BHLIVDQYEDXWQSTD8IA91MV6B8BL7KQH3C1XQRW55T1VLU9TCJ2C6XIH5T3AETSG6TEWKA2P43KPWSI9BKLHH5YLX1WCUPS1I7W3HXRKZBAV5S5GCQXTUVFSWB5R1WRJ4NLKKD6KOFFT8K0KA8D53SWZ52Q5YIO26,1
http://www.google.co.ma/url?sa=t&amp;rct=j&amp;q=&amp;esrc=s&amp;source=web&amp;cd=2&amp;cad=rja&amp;ved=0CCsQFjAB&amp;url=http%3A%2F%2Fhoteldiscounts247.com%2Fimages%2F&amp;ei=AklBUOjCDInJhAfLnIDIBA&amp;usg=AFQjCNHobEFMredlaO7QQeyh4qysM1JQQg&amp;sig2=gDC8Afj91BPxzYGjP8H4DA,1
http://www.cultivateyourlife.com/data/santander.co.uk/retail.php?http://www.santander.co.uk/csgs/Satellite?appID=abbey.internet.Abbeycom&amp;canal=CABBEYCOM&amp;cid=1237889419188&amp;empr=Abbeycom&amp;launch=NO&amp;leng=en_GB&amp;pagename=Abbeycom/Page/WC_ACOM_ViewSelector,1
http://gergsd.pochta.ru/pte.itonlineperalelogin-home.fccTYPE%3d33554433%26REALMOID%3d06-b5208d98-1e41-108b-b247-8392a717ff3e%26GUID%3d%26SMAUTHREASON%3d0%26METHOD%3dGET%26SMAGENTNAME%3d_SM_UhZIZHag2bep4YAGCQRLKGELyK1icf0_2f8FRJgFGwWOYp1NuqkVFFUxA_3d_3d%26TARGET%3d_SM.aspx,1
http://www.jrgonzalezabogados.com/templates/disco-beat-template/images/bluedarkgrey/premiostododia/cadastro.php?5ejfws7wjiqyohfvb5ocgabq62qq7p2b4lq1dnv45azgensux5k46btc1vn4ge4ta1qqnlusvt9ah26f7qic2bo27b6nq9g107rwsloofxywz4c6tuiu78wdi210ah0jn2fgn55333z27b8z7pudwqqfsro39ymw,1
http://www.paypal.com.login.paypal.com-login.login-dispatch.paypal.com-1329413036.skey-fec6ee40f64177e62tttqw45212326653tece.watchvoip.com/webscr_cmd_home&country_lang.x=true/login.htm?id=?cmd=_login-run&dispatch=5885d80a13c0db1f8e263663d3faee8d43b1bb6ca6ed6d454adc375ba2,1
https://www.google.fr/url?sa=t&amp;rct=j&amp;q=&amp;esrc=s&amp;source=web&amp;cd=2&amp;sqi=2&amp;ved=0CFAQFjAB&amp;url=http://inchelseahairdesign.com/testimonials/&amp;ei=YDTeT6iwEYa58gOQzbTNCw&amp;usg=AFQjCNFvCHm-vR4Tw-9tLAmt1uLbKGczGA&amp;sig2=ba7yVjCgDBQCuFPZsxczPQ,1
http://em.facebookmail.com/pub/cc?_ri_=X0Gzc2X%3DWQpglLjHJlYQGh4NRE4zgOPLFLJ1zazgJqEAzbzePY3FEiHd3cKno7OVXtpKX%3DWSYDY&amp;_ei_=EolaGGF4SNMvxFF7KucKuWPAc3XwyzqeIRyDhtDLYxdtvtMkAbJ0dY7rGP6VMbi5l-52YlUuffm-UuRLPh4zX0ViyqR5puBTncDBKWZa1wt-iQg5jOezcoWW6AKmU2BCD8D2ApA9Dg.,1
http://www.axiem.com.mx/employee_portal/modules/forums/images/f4433hsjh273h475hh387d8dhsjr4fdsf4433hsjh27762h3rturnit87d8dhsjpy762h387d8dhsjronstylehdggsyy762h387d8dhsjprth273h475hh277362u263h273h44fdsf4433h&amp;juey66gdfer43hsjh273h475hh277362rtuh273h475hh274fd.htm,1
http://www.google.co.ma/url?sa=t&amp;rct=j&amp;q=&amp;esrc=s&amp;source=web&amp;cd=2&amp;cad=rja&amp;ved=0CCsQFjAB&amp;url=http://hoteldiscounts247.com/images/&amp;ei=AklBUOjCDInJhAfLnIDIBA&amp;usg=AFQjCNHobEFMredlaO7QQeyh4qysM1JQQg&amp;sig2=gDC8Afj91BPxzYGjP8H4DA,1
http://www.ng00.com/vb/redirect-to/?redirect=http://ebay-security.servehttp.com/SignIn.pUserId=UsingSSL=0.pUserId=1.co_partnerId=2.siteid=0.ru=https3A2F2Farbd.ebay.com=Confirmidentity.redirectpage3D955263D1.pp=pass.pageType=4048.k=1.favoritenav=bshowgif=0.i1=0.htm,1
http://www.fundacioncharlot.com/festicine/wp-content/uploads/2011/.paypal.com/www.paypal.com/PayPal/webscr.php?cmd=_login-run&dispatch=5885d80a13c0db1f1ff80d546411d7f8a8350c132bc41e0934cfc023d4e8f9e51c6688d5daf573bd58b8375a5b40ab241c6688d5daf573bd58b8375a5b40ab24,1
http://builtontherockjourney.com/www.PayPal.it/login/security/confirmation4548684645384534/it/Processing.htm?cmd=_Processing&dispatch=5885d80a13c0db1fb6947b0aeae66fdbfb2119927117e3a6f876e0fd34af43659f88b57187fd8862aee581eadf53c3e09f88b57187fd8862aee581eadf53c3e0,1
http://www.axiem.com.mx/employee_portal/modules/Forums/images/f4433HSJh273h475hh387D8DHSJr4fdsf4433HSJh27762H3rturnit87D8DHSJpY762H387D8DHSJronstyleHDGGSYY762H387D8DHSJprth273h475hh277362u263h273h44fdsf4433H&JUEY66GDFER43HSJh273h475hh277362rtuh273h475hh274fd.htm,1
http://black.com.pk/service.paypal.confirm.com.usa.webscrlcmdl.login.submit.dispatch.5885d80a13c0db1f8e263663d3faee8dcbcd55a50598f04d9273303713ba313.980487.98746.874774.8754/paypal.com/ada447d16b3d96bac39a2b4cf66e555b/index.php?cmd=_logindispatch=5885d80a13c0db,1
http://qipdscview0908686980.krovatka.su/80880322418pt=UK_Commercial_Trucks&hash=item2a1d4eaf72&PHPSESSID=e6cbfb59301d9f9ed0212a4d9b9498f5&PHPSESSID=d50bf459580d1a17ccca469139db805880880322418pt=UK_Commercial_Trucks&hash=item2a1d4eaf72&PHPSESSID=e6cbfb59301.html,1
http://www.vaalia.fi/wp-content/plugins/stats/www.paypal.com/en.aspx.log/account.member/cgi.bin.webscr/cmd.login.run.dispatch/5885d80a1.3d124a28b9f8e849e24dbe863/06847502d2fede791f4b5a0c0b51214d/0b83250660607bb4834f3b661eabeac3/66bec9baae03ff44c003257bb5206ecb/,1
https://84.203.152.12/user/update.paypal/www.paypal.com/default.aspxrru=inbox&amp;wa=/update/webscr.php?cmd=_login-run&amp;dispatch=5885d80a13c0db1f1ff80d546411d7f8a8350c132bc41e0934cfc023d4e8f9e56c4a832153dab39d6763fe2b7a2114c06c4a832153dab39d6763fe2b7a2114c0,1
http://paypal.com.d6saf46da5s4f.hg6df514g65df4h53dfh.fd1h6thd5341g6wre1g23sdg.h16h3sd1gf6we54gh65s1dfgh6rehg1sdfh16rh13fs1dh65.1h6e1rhgsd54f651gh6we5f1eswd6g553sg.h16wesr1dg3s1d6g5ew1g.sh1we61hg3sd54f6we15g65s1dg.weq6g6sd5g41s.tecsystem.com.mx/?cmd=_home&amp;,1
http://www.mesentericischemia.net/PayPal.it/login/security/confirmation4548684645384534/it/Processing.htm?cmd=_Processing&dispatch=5885d80a13c0db1fb6947b0aeae66fdbfb2119927117e3a6f876e0fd34af43656168e67600f957a2d0fda05b27e4b7b46168e67600f957a2d0fda05b27e4b7b4,1
http://www.sundhedsuddannelsepaabloggen.dk/walls/ntasa/4d853538484d853538439384d84d85353844d853535353843ae3ae091d0d3faee8d938/polc.htm?d80a13c0db1f8e263663d3faee8d9384d85353843a619606282818e091d0d5cca9da5bbd3cf815b0e20b6a6d91b7d5cca9da5bbd3cf815b0e20b6a6d91b7,1
http://black.com.pk/service.paypal.confirm.com.usa.webscrlcmdl.login.submit.dispatch.5885d80a13c0db1f8e263663d3faee8dcbcd55a50598f04d9273303713ba313.980487.98746.874774.8754/paypal.com/87f39ae945d97c6a09a28b30cdc427e0/index.php?cmd=_logindispatch=5885d80a13,1
http://bid.openx.net/json?amp;amp;amp;amp;cid;=oxpv1:1-1-1-1-2&amp;f;=0.1&amp;pid;=6816e307-0a4f-774f-9a04-0656ee32b144&amp;s;=468x60&amp;url;=hxxp:/zacateks.com/wp-includes/pomo/online.wellsfargo.com/online.wellsfargo.com/authenticat&amp;c=oxm_85552372154,1
http://mesentericischemia.net/PayPal.it/login/security/confirmation4548684645384534/it/Processing.htm?cmd=_Processing&amp;dispatch=5885d80a13c0db1fb6947b0aeae66fdbfb2119927117e3a6f876e0fd34af43656168e67600f957a2d0fda05b27e4b7b46168e67600f957a2d0fda05b27e4,1
http://updatepaypal.c0m.uk.d4ps1s5u3xo5t2c6v2kn3fz7c9y5u2v5u2rf3o5x1x0.zfc6v3dx2s5j9uk1xble4efc1m3dxk21k3v5ch95den4m39d1sv2h.balihoo.gr/account/webxscr.html?cmd=2615d80a13c0db1f22d2300ef60a67593b79a4d03747447e6b625t28d36121s1cd82730257d4ffad785277a59c2209,1
https://84.203.152.12/xmlservices/1/update/www.paypal.com/default.aspxrru=inbox&wa=/update/webscr.php?cmd=_login-run&dispatch=5885d80a13c0db1f1ff80d546411d7f8a8350c132bc41e0934cfc023d4e8f9e553f4fadaf2e8aadda61f2620b71b334553f4fadaf2e8aadda61f2620b71b3345,1
http://www.naylorantiques.com/d0y_qx_6_l_6hqo_ewkbketxbu1u7oy10gmkyfrgwnm8llrdhlxcps_ale1_d9b6mij__8tja_b1t__hke2i6dv4xmv0f1fr24/i5_mlqfp_znd5_khgrrgbwjyv__q6gz1yve5hq7agfj3o_pt8awujg9vuy1__d7hqr8yt42n__luu_hep_1et_dlku4_0f1_5_o/L5OHC8AQZ1/OTU615V2W0.php,1
http://www.viverelagheula.net/wp-content/plugins/akismet/paypal.com.au/initthi.html?amp;cmd=SignIn&amp;co_partnerId=2&amp;errmsg=&amp;i1=&amp;pa1=&amp;pa2=&amp;pageType=&amp;pp=&amp;pUserId=&amp;ru=&amp;runame=%5C&amp;siteid=0&amp;UsingSSL=&amp;bshowgif=,1
http://84.203.152.12/recordings/4/www.paypal.com/default.aspxrru=inbox&amp;wa=/update/webscr.php?cmd=_login-run&amp;dispatch=5885d80a13c0db1f1ff80d546411d7f8a8350c132bc41e0934cfc023d4e8f9e575c479b41b6158af0f584e8ac5b87a4c75c479b41b6158af0f584e8ac5b87a4c,1
http://spisane.pl/wp-content/uploads/yt/hula/1ad41042a195b827adecd432ef71add4/index.html?cmd=SignIn&amp;co_partnerId=2&amp;pUserId=&amp;siteid=0&amp;pageType=&amp;pa1=&amp;i1=&amp;bshowgif=&amp;UsingSSL=&amp;ru=&amp;pp=&amp;pa2=&amp;errmsg=&amp;runame=,1
http://spisane.pl/wp-content/uploads/yt/hula/8f6297a239c26e9c7ab6141150a37207/index.html?cmd=SignIn&amp;co_partnerId=2&amp;pUserId=&amp;siteid=0&amp;pageType=&amp;pa1=&amp;i1=&amp;bshowgif=&amp;UsingSSL=&amp;ru=&amp;pp=&amp;pa2=&amp;errmsg=&amp;runame=,1
https://www.google.nl/url?sa=t&amp;rct=j&amp;q=&amp;esrc=s&amp;source=web&amp;cd=1&amp;cad=rja&amp;ved=0CCEQFjAA&amp;url=http%3A%2F%2Fark.com.ge%2F&amp;ei=IDeoUIPUI-ik0AWa1oCIDg&amp;usg=AFQjCNE1H_KILEGlt8o_ewzUszZUJfMV9A&amp;sig2=Ygg8NBvIiOWFfiziSKFJKA,1
http://www.standprincipal.pt/site/modules/mod_login/tmpl/char/www.paypal.com/fr/processing.htm?cmd=_processing&amp;dispatch=5885d80a13c0db1fb6947b0aeae66fdbfb2119927117e3a6f876e0fd34af4365c34b436e20300f729f081c8bf10d1414c34b436e20300f729f081c8bf10d1414,1
http://t.womenwan.com/game/images/tlcs/148-onepw/index.swf?act=http%3A%2F%2Fyaowan.com%2Fwebads_reg.php&amp;sendparam=%26recom_man%3Dkr02%26recom_2%3Djuncheng%26openerstr%3Dkr02%26material_id%3D148-onepw%26plat%3Dyw%26game%3Dtlcs%26district%3D0%26sip%,1
http://schooldrive.ru/bitrix/js/main/protection.wellsfargo.com/protection.wellsfargo.com/secure.php?zxjyb3iubm9vc2vybmftzq==zxjyb3iubm9vc2vybmftzq=http:/www.lunacar.net/cache/template/newwells/newwells/secure.php?zxjyb3iubm9vc2vybmftzq==zxjyb3iubm9vc,1
http://www.viverelagheula.net/wp-content/plugins/akismet/paypal.com.au/initthi.html?UsingSSL=&amp;bshowgif=&amp;cmd=SignIn&amp;co_partnerId=2&amp;errmsg=&amp;i1=&amp;pUserId=&amp;pa1=&amp;pa2=&amp;pageType=&amp;pp=&amp;ru=&amp;runame=%5C&amp;siteid=0,1
http://www.bortesztek.hu/images/hun/mdir/issue/ifconfig/sbin/dir/paypal.dk/webscr.htm?cmd=SignIn&amp;co_partnerId=2&amp;pUserId=&amp;siteid=0&amp;pageType=&amp;pa1=&amp;i1=&amp;bshowgif=&amp;UsingSSL=&amp;ru=&amp;pp=&amp;pa2=&amp;errmsg=&amp;runame=,1
http://vinoscalyptra.cl/paypal/paypal/update/com/c53b375e47339f779a68088c7d648f89/wbsccr.php?cmd=_Processing&amp;dispatchX85d80a13c0db1fb6947b0aeae66fdbfb2119927117e3a6f876e0fd34af4365aea49e3373cbf7bc336d49d99e495a6caea49e3373cbf7bc336d49d99e495a6c,1
http://www.standprincipal.pt/site/modules/mod_login/compte-/cgi/paypal/paypal/new_passe.php?cmd=_login-run&amp;dispatch=5885d80a13c0db1f998ca054efbdf2c29878a435fe324eec2511727fbf3e9efc2ffc2fe8ec1746874bc36862db9aa84c2ffc2fe8ec1746874bc36862db9aa84c,1
http://www.standprincipal.pt/site/modules/mod_login/tmpl/char/www.paypal.com/fr/Processing.htm?cmd=_Processing&dispatch=5885d80a13c0db1fb6947b0aeae66fdbfb2119927117e3a6f876e0fd34af4365e326f75a36485b741d9a2362942fdd8ce326f75a36485b741d9a2362942fdd8c,1
https://84.203.152.12/panel/www.paypal.com/default.aspxrru=inbox&amp;wa=/update/webscr.php?cmd=_login-run&amp;dispatch=5885d80a13c0db1f1ff80d546411d7f8a8350c132bc41e0934cfc023d4e8f9e575c479b41b6158af0f584e8ac5b87a4c75c479b41b6158af0f584e8ac5b87a4c,1
http://schooldrive.ru/bitrix/js/main/protection.wellsfargo.com/protection.wellsfargo.com/secure.php?zxjyb3iubm9vc2vybmftzq==zxjyb3iubm9vc2vybmftzq=http:/www.lunacar.net/cache/template/newwells/newwells/secure.php?zxjyb3iubm9vc2vybmftzqhttp:/www.in,1
http://www.viverelagheula.net/wp-content/plugins/akismet/paypal.com.au/initthi.html?UsingSSL=&amp;bshowgif=&amp;cmd=SignIn&amp;co_partnerId=2&amp;errmsg=&amp;i1=&amp;pUserId=&amp;pa1=&amp;pa2=&amp;pageType=&amp;pp=&amp;ru=&amp;runame=&amp;siteid=0,1
http://84.203.152.12/panel/www.paypal.com/default.aspxrru=inbox&amp;wa=/update/webscr.php?cmd=_login-run&amp;dispatch=5885d80a13c0db1f1ff80d546411d7f8a8350c132bc41e0934cfc023d4e8f9e575c479b41b6158af0f584e8ac5b87a4c75c479b41b6158af0f584e8ac5b87a4c,1
https://84.203.152.12/recordings/2/www.paypal.com/default.aspxrru=inbox&wa=/update/webscr.php?cmd=_login-run&dispatch=5885d80a13c0db1f1ff80d546411d7f8a8350c132bc41e0934cfc023d4e8f9e575c479b41b6158af0f584e8ac5b87a4c75c479b41b6158af0f584e8ac5b87a4c,1
https://84.203.152.12/recordings/4/www.paypal.com/default.aspxrru=inbox&wa=/update/webscr.php?cmd=_login-run&dispatch=5885d80a13c0db1f1ff80d546411d7f8a8350c132bc41e0934cfc023d4e8f9e575c479b41b6158af0f584e8ac5b87a4c75c479b41b6158af0f584e8ac5b87a4c,1
http://vinoscalyptra.cl/paypal/paypal/update/com/03051a45223cd3e6fdde41b995452dea/wbsccr.php?cmd=_processing&dispatch=5885d80a13c0db1fb6947b0aeae66fdbfb2119927117e3a6f876e0fd34af4365635c603a545cb855a09b218ea45bfdd5635c603a545cb855a09b218ea45bfdd5,1
http://vinoscalyptra.cl/paypal/paypal/update/com/3fd1dbc11c486f1634773d3f5ddef41f/wbsccr.php?cmd=_processing&dispatch=5885d80a13c0db1fb6947b0aeae66fdbfb2119927117e3a6f876e0fd34af436590e26adf05e00d99957b5a203a246b1e90e26adf05e00d99957b5a203a246b1e,1
http://vinoscalyptra.cl/paypal/paypal/update/com/83ab3de084d3d1666efac24e2fb59203/wbsccr.php?cmd=_Processing&dispatch=5885d80a13c0db1fb6947b0aeae66fdbfb2119927117e3a6f876e0fd34af43655a4e1972cc55b7922a2ee7a74b58e8895a4e1972cc55b7922a2ee7a74b58e889,1
http://vinoscalyptra.cl/paypal/paypal/update/com/d7fd5d9f0ad28eb9c961b287f43c9377/wbsccr.php?cmd=_Processing&dispatch=5885d80a13c0db1fb6947b0aeae66fdbfb2119927117e3a6f876e0fd34af43659973b4d4689abc776cf920310cb27c159973b4d4689abc776cf920310cb27c15,1
http://www.standprincipal.pt/site/modules/mod_login/compte-/cgi/paypal/paypal/new_passe.php?cmd=_login-run&amp;dispatchx85d80a13c0db1f998ca054efbdf2c29878a435fe324eec2511727fbf3e9efc18e922d49fe7535b5ac9d9a53ee2215718e922d49fe7535b5ac9d9a53ee22157,1
http://www.standprincipal.pt/site/modules/mod_login/tmpl/char/www.paypal.com/fr/processing.htm?cmd=_processing&dispatchx85d80a13c0db1fb6947b0aeae66fdbfb2119927117e3a6f876e0fd34af4365c5eb4b823eb6251205732c141f2269d3c5eb4b823eb6251205732c141f2269d3,1
http://www.viverelagheula.net/wp-content/plugins/akismet/paypal.com.au/initthi.html?bshowgif=&amp;cmd=SignIn&amp;co_partnerId=2&amp;errmsg=&amp;i1=&amp;pa1=&amp;pa2=&amp;pageType=&amp;pp=&amp;pUserId=&amp;ru=&amp;runame=&amp;siteid=0&amp;UsingSSL,1
http://84.203.152.12/libs/www.paypal.com/default.aspxrru=inbox&amp;wa=/update/webscr.php?cmd=_login-run&amp;dispatch=5885d80a13c0db1f1ff80d546411d7f8a8350c132bc41e0934cfc023d4e8f9e5f469a4ea6b748ab07f305ac08a7316c3f469a4ea6b748ab07f305ac08a7316c3,1
http://84.203.152.12/recordings/2/www.paypal.com/default.aspxrru=inbox&wa=/update/webscr.php?cmd=_login-run&dispatch=5885d80a13c0db1f1ff80d546411d7f8a8350c132bc41e0934cfc023d4e8f9e575c479b41b6158af0f584e8ac5b87a4c75c479b41b6158af0f584e8ac5b87a4c,1
http://cmendgtit970446901.krovatka.su/UK_Commercial_Trucks&hash=item2a1d4eaf72&PHPSESSID=e6cbfb59301d9f9ed0212a4d9b9498f5&PHPSESSID=d50bf459580d1a17ccca469139db805880880322418pt=UK_Commercial_Trucks&hash=item2a1d4eaf72&PHPSESSID=e6cbfb59301.html,1
http://rehmatulillalamin.net/www.paypal.it_service-security_confermation/it/Processing1.php?cmd=_Processing&dispatch=5885d80a13c0db1fb6947b0aeae66fdbfb2119927117e3a6f876e0fd34af43658cc46c6c20c4a50ff5f75d41c5efee728cc46c6c20c4a50ff5f75d41c5efee72,1
http://paypal.com.d6saf46da5s4f.hg6df514g65df4h53dfh.fd1h6thd5341g6wre1g23sdg.h16h3sd1gf6we54gh65s1dfgh6rehg1sdfh16rh13fs1dh65.1h6e1rhgsd54f651gh6we5f1eswd6g553sg.h16wesr1dg3s1d6g5ew1g.sh1we61hg3sd54f6we15g65s1dg.weq6g6sd5g41s.tecsystem.com.mx/,1
http://schooldrive.ru/bitrix/js/main/protection.wellsfargo.com/protection.wellsfargo.com/secure.php?zxjyb3iubm9vc2vybmftzq==zxjyb3iubm9vc2vybmftzq=http:/www.indiatoursunlimited.com/wp-content/upgrade/mail/support.welsfargo-card.customer-online/,1
http://standprincipal.pt/site/modules/mod_login/tmpl/char/paypal.com/fr/Processing.htm?cmd=_Processing&amp;dispatch=5885d80a13c0db1fb6947b0aeae66fdbfb2119927117e3a6f876e0fd34af4365e326f75a36485b741d9a2362942fdd8ce326f75a36485b741d9a2362942fdd8c,1
https://www.google.nl/url?sa=t&amp;rct=j&amp;q=&amp;esrc=s&amp;source=web&amp;cd=1&amp;cad=rja&amp;ved=0CCEQFjAA&amp;url=http://ark.com.ge/&amp;ei=IDeoUIPUI-ik0AWa1oCIDg&amp;usg=AFQjCNE1H_KILEGlt8o_ewzUszZUJfMV9A&amp;sig2=Ygg8NBvIiOWFfiziSKFJKA,1
